customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
CUST_STB_4541,58,Female,Urban,64514,23922,310986,0.46,4,49,15,1,18616,14840,238639,14,stable
CUST_STB_4060,49,Male,Semi-Urban,77254,29571,325281,0.41,4,58,19,1,33360,10292,151164,16,stable
CUST_DEC_3738,37,Female,Urban,80881,48248,916712,0.95,1,34,76,6,32870,36682,294993,7,decrease
CUST_RND_1823,22,Female,Rural,60193,37803,33302,0.55,3,31,11,9,30868,63637,179370,30,increase
CUST_STB_10431,52,Female,Urban,96067,35534,497476,0.48,4,49,18,1,14898,16831,170862,17,stable
CUST_STB_4373,51,Male,Semi-Urban,81662,38568,385680,0.49,1,55,20,2,30316,7653,175805,21,stable
CUST_STB_8952,34,Male,Urban,97214,47066,517726,0.49,1,62,25,1,8889,48761,188487,21,stable
CUST_STB_11834,38,Female,Urban,93017,32801,196806,0.46,2,58,21,2,41767,14093,322239,23,stable
CUST_STB_13048,31,Female,Urban,59980,29148,495516,0.42,2,47,16,1,13414,32089,237894,21,stable
CUST_DEC_845,43,Male,Semi-Urban,30699,22067,308938,0.93,1,14,83,3,45192,27441,233476,9,decrease
CUST_INC_49,32,Male,Rural,34875,1542,4626,0.15,4,88,9,0,27742,3917,80265,24,increase
CUST_DEC_1040,49,Male,Semi-Urban,63122,49437,692118,0.97,4,14,70,3,48031,38916,115574,11,decrease
CUST_INC_527,25,Female,Urban,52906,6821,54568,0.16,4,99,8,1,12944,48666,161362,36,increase
CUST_STB_2309,32,Male,Semi-Urban,84516,40478,526214,0.5,2,58,21,1,18554,5588,133966,13,stable
CUST_STB_11655,63,Female,Urban,116320,53141,425128,0.4,4,55,15,1,17864,13488,208734,21,stable
CUST_STB_347,62,Male,Urban,101753,45041,540492,0.49,2,50,28,1,40240,27253,123408,14,stable
CUST_INC_151,34,Female,Rural,27273,1515,10605,0.3,2,86,2,1,20773,12817,94647,34,increase
CUST_STB_4346,37,Female,Urban,90540,33806,507090,0.49,2,59,27,2,36260,35586,169044,12,stable
CUST_STB_8291,22,Male,Rural,54116,23243,325402,0.46,3,54,19,2,20898,2492,84509,23,stable
CUST_STB_8467,49,Male,Urban,46669,17267,276272,0.48,2,47,17,2,44638,31881,196969,21,stable
CUST_STB_8689,41,Female,Semi-Urban,81372,36796,294368,0.46,3,53,12,2,23667,16197,210339,18,stable
CUST_STB_12524,32,Male,Semi-Urban,92900,38604,386040,0.41,2,47,10,1,47759,42662,94084,19,stable
CUST_DEC_651,27,Male,Rural,72803,72477,942201,0.73,2,32,35,6,42341,24251,72003,8,decrease
CUST_STB_9351,48,Female,Urban,89026,36912,479856,0.42,3,58,29,1,5410,18353,275254,14,stable
CUST_RND_526,60,Female,Rural,29147,43728,122978,0.57,5,40,9,1,54519,80327,369858,30,increase
CUST_INC_2735,30,Female,Semi-Urban,38524,2733,19131,0.17,1,92,6,1,5876,26051,213344,24,increase
CUST_STB_625,56,Female,Semi-Urban,35931,14062,168744,0.47,3,46,13,2,19374,1308,135669,23,stable
CUST_STB_4044,22,Male,Semi-Urban,38295,16508,198096,0.43,1,54,27,2,16087,28626,104523,13,stable
CUST_STB_100,58,Female,Urban,41279,19447,213917,0.44,4,56,12,2,34975,45648,294269,21,stable
CUST_DEC_3830,39,Female,Urban,142008,96807,1839333,0.98,3,29,46,5,8836,30923,357071,9,decrease
CUST_INC_2739,31,Female,Semi-Urban,49853,6704,20112,0.19,3,99,9,0,45864,19528,70317,28,increase
CUST_DEC_382,47,Female,Urban,147056,116070,3830310,0.89,2,7,57,5,33401,3526,358290,11,decrease
CUST_STB_4297,51,Male,Urban,42656,20895,271635,0.49,1,46,26,2,8460,26968,126418,15,stable
CUST_STB_9441,27,Female,Urban,73648,27906,195342,0.48,4,63,17,1,31157,28497,264839,17,stable
CUST_STB_964,35,Female,Rural,54831,21167,275171,0.4,4,50,21,1,31819,11741,93563,15,stable
CUST_INC_1283,61,Male,Urban,144278,8514,25542,0.19,4,97,0,0,30788,45409,270923,29,increase
CUST_STB_12348,54,Male,Urban,104196,40482,607230,0.48,4,48,21,2,37605,1771,120182,23,stable
CUST_STB_12754,57,Male,Urban,147903,52447,734258,0.42,2,61,26,2,33143,40747,237497,21,stable
CUST_STB_6804,53,Female,Urban,43040,15701,282618,0.49,2,55,26,2,28088,46150,281801,20,stable
CUST_STB_6127,49,Female,Urban,146907,54119,378833,0.41,3,55,19,2,15022,18335,100236,12,stable
CUST_DEC_2561,58,Female,Rural,61326,53696,1235008,0.96,2,31,36,6,46204,507,162846,8,decrease
CUST_STB_10464,31,Male,Urban,145219,71897,575176,0.45,4,54,22,2,23512,2157,343065,18,stable
CUST_INC_1960,28,Male,Semi-Urban,91482,2397,7191,0.15,1,98,7,0,43551,17175,248847,36,increase
CUST_STB_2875,24,Female,Urban,126961,53909,592999,0.43,1,62,10,1,20344,41301,307529,17,stable
CUST_INC_187,22,Male,Urban,148508,12968,64840,0.3,2,95,0,1,14361,14795,187171,36,increase
CUST_DEC_2714,21,Male,Urban,114978,89712,1525104,0.81,1,29,70,3,5762,48121,112333,7,decrease
CUST_STB_13015,43,Female,Semi-Urban,56321,23987,431766,0.41,4,58,28,2,20810,1003,143432,13,stable
CUST_STB_2301,41,Female,Urban,128104,46136,415224,0.48,3,51,23,1,45134,2842,305589,20,stable
CUST_INC_2414,63,Male,Urban,127551,13038,91266,0.18,3,98,0,0,26071,24299,240371,25,increase
CUST_DEC_2339,50,Female,Urban,99528,76273,1525460,0.92,4,45,47,3,37190,17153,174711,8,decrease
CUST_STB_9415,37,Male,Rural,69651,24736,247360,0.5,3,63,13,1,8574,16992,84456,22,stable
CUST_STB_3394,54,Female,Rural,29943,13595,176735,0.49,1,62,15,1,42928,19154,114687,12,stable
CUST_STB_12590,55,Female,Urban,58499,21641,389538,0.44,2,60,19,1,9393,39313,220132,16,stable
CUST_STB_2153,22,Female,Semi-Urban,25605,9412,150592,0.47,1,50,12,1,43541,27898,230017,15,stable
CUST_INC_446,35,Female,Semi-Urban,82404,14886,29772,0.28,2,93,6,0,7510,21285,147012,24,increase
CUST_STB_4417,26,Female,Rural,60494,29257,409598,0.44,4,46,18,1,44994,25765,67328,18,stable
CUST_STB_5764,28,Female,Urban,92154,36455,401005,0.5,2,56,12,2,27341,32866,103232,24,stable
CUST_INC_5077,21,Female,Rural,40399,2343,9372,0.2,1,96,2,0,41783,26537,131621,35,increase
CUST_STB_5333,30,Female,Urban,134511,58305,699660,0.44,4,60,24,1,26386,38517,111012,13,stable
CUST_INC_4761,34,Female,Urban,87030,8653,51918,0.19,1,97,9,1,26236,623,354317,30,increase
CUST_STB_5602,53,Male,Semi-Urban,74358,30185,482960,0.48,1,48,13,1,32277,20911,120957,15,stable
CUST_STB_251,34,Female,Urban,45410,21864,284232,0.42,3,57,15,1,34075,37755,287116,12,stable
CUST_DEC_1288,53,Female,Urban,131007,130143,3513861,0.82,4,44,32,3,8315,10606,100367,8,decrease
CUST_STB_10863,37,Male,Semi-Urban,90831,36190,579040,0.5,4,54,27,1,13911,39927,76017,21,stable
CUST_STB_1347,45,Male,Semi-Urban,92519,43654,523848,0.45,2,45,20,2,49179,6900,152926,19,stable
CUST_STB_12006,31,Male,Semi-Urban,89827,37355,261485,0.44,3,49,27,1,40307,46633,217641,19,stable
CUST_STB_10338,49,Male,Semi-Urban,79530,32033,320330,0.44,2,53,13,2,9306,43497,242753,14,stable
CUST_RND_1801,63,Male,Rural,89404,106699,243101,0.5,6,37,56,8,11473,45078,305011,17,increase
CUST_STB_11273,40,Male,Urban,86788,34431,619758,0.43,2,45,11,2,5646,44254,109183,13,stable
CUST_STB_4038,55,Male,Urban,77820,36253,217518,0.45,1,49,12,1,37794,24295,374334,15,stable
CUST_RND_54,23,Female,Rural,107555,11007,355034,0.24,0,94,65,9,94259,21941,268948,4,increase
CUST_STB_8744,64,Male,Rural,66656,23511,399687,0.44,4,47,13,1,39470,29162,119908,13,stable
CUST_INC_3763,36,Female,Semi-Urban,27022,5103,15309,0.11,3,98,1,0,29624,22031,182471,32,increase
CUST_DEC_2539,47,Male,Urban,87011,61554,1723512,0.83,2,23,67,3,49843,10128,114206,6,decrease
CUST_STB_2763,39,Male,Semi-Urban,74985,34647,242529,0.41,4,48,22,1,5403,10033,222355,15,stable
CUST_INC_2450,42,Male,Rural,33014,6135,30675,0.19,2,94,8,0,14633,210,104690,26,increase
CUST_INC_5232,23,Female,Urban,42136,3084,12336,0.19,4,95,4,1,17775,37340,258821,24,increase
CUST_STB_3503,47,Female,Semi-Urban,27934,12761,76566,0.46,4,59,25,2,33821,22879,67533,15,stable
CUST_DEC_1880,47,Male,Rural,68643,63427,761124,0.72,1,13,31,6,31361,7780,191855,11,decrease
CUST_STB_7890,53,Female,Semi-Urban,40921,18825,225900,0.49,1,55,29,1,40242,18356,175405,20,stable
CUST_DEC_4492,23,Male,Semi-Urban,83152,68198,1841346,0.98,4,33,46,6,11105,20591,241892,6,decrease
CUST_DEC_1759,39,Male,Semi-Urban,51921,29058,493986,0.9,2,3,54,5,45761,8949,151633,11,decrease
CUST_DEC_5020,29,Male,Rural,57385,36085,866040,0.77,2,24,65,3,31409,47336,79500,12,decrease
CUST_RND_1172,38,Male,Rural,24633,44772,275340,0.42,4,81,19,9,46528,20082,82669,32,stable
CUST_STB_12478,26,Female,Urban,138269,67374,1010610,0.48,3,45,12,1,9466,16898,105939,14,stable
CUST_DEC_2624,60,Male,Urban,120419,101612,1829016,0.76,4,20,43,7,28176,33828,363323,6,decrease
CUST_INC_4529,62,Male,Semi-Urban,85330,13935,69675,0.12,1,87,7,1,32651,23749,127591,36,increase
CUST_STB_10095,64,Male,Urban,67958,29264,175584,0.49,2,61,25,2,44931,30464,225091,21,stable
CUST_STB_1665,24,Male,Urban,134138,66545,998175,0.5,3,59,16,1,32794,22593,269449,19,stable
CUST_INC_2693,63,Female,Urban,123241,17910,35820,0.21,1,93,4,1,43264,34640,267242,30,increase
CUST_RND_474,42,Female,Semi-Urban,83460,61820,344119,0.49,2,35,29,2,43432,30952,143700,18,stable
CUST_STB_13292,50,Male,Semi-Urban,80152,34315,446095,0.5,1,54,21,1,15169,4408,108644,15,stable
CUST_INC_698,32,Female,Urban,103064,16174,32348,0.22,1,97,9,0,13396,48068,165425,29,increase
CUST_STB_11224,35,Female,Urban,104891,51741,931338,0.45,3,63,19,2,40669,48038,192598,14,stable
CUST_STB_5981,61,Male,Urban,48402,20973,377514,0.44,4,59,10,1,26626,36552,196195,22,stable
CUST_STB_6931,22,Male,Rural,45613,17165,171650,0.49,4,46,20,2,9843,47856,75105,21,stable
CUST_INC_1820,46,Male,Urban,129098,15898,79490,0.1,1,97,5,1,42820,29546,139016,34,increase
CUST_STB_9930,62,Male,Urban,40125,19752,276528,0.43,2,62,18,1,31213,24231,335616,20,stable
CUST_DEC_2331,48,Male,Urban,136075,80269,1765918,0.91,4,35,73,7,13240,84,189448,11,decrease
CUST_RND_1616,54,Female,Semi-Urban,118812,112253,498121,0.39,4,83,17,5,69656,63827,101563,21,stable
CUST_INC_4563,40,Male,Urban,145346,18702,149616,0.2,3,88,0,1,13128,3824,286840,32,increase
CUST_DEC_321,24,Male,Rural,76893,68672,1716800,0.97,1,13,54,6,8899,2608,82206,12,decrease
CUST_STB_8201,56,Female,Urban,91710,40786,407860,0.42,3,46,23,1,35702,9509,305273,21,stable
CUST_RND_1783,43,Female,Semi-Urban,115547,20377,16818,0.48,4,51,79,5,15730,43512,303727,7,stable
CUST_STB_12118,43,Female,Urban,56770,22336,156352,0.45,3,49,20,2,46076,19778,198909,12,stable
CUST_STB_2154,27,Male,Semi-Urban,40930,17843,107058,0.46,1,47,12,2,14379,36495,193182,24,stable
CUST_STB_4086,32,Male,Rural,48835,18219,236847,0.47,1,61,23,2,33806,31343,154706,17,stable
CUST_STB_3101,42,Female,Urban,98384,36606,512484,0.41,1,57,29,1,28940,36481,150543,19,stable
CUST_DEC_3460,58,Female,Urban,108849,63197,1263940,0.87,2,2,76,5,28221,15906,367726,12,decrease
CUST_STB_9797,22,Male,Rural,73732,31981,415753,0.41,4,52,14,2,21156,47009,176047,15,stable
CUST_INC_3364,46,Female,Semi-Urban,27816,2460,7380,0.26,1,94,7,0,6287,11028,100155,29,increase
CUST_INC_144,55,Male,Semi-Urban,37426,6527,45689,0.13,1,91,4,1,8755,21312,170645,31,increase
CUST_STB_10433,54,Male,Urban,94953,38071,342639,0.49,2,59,27,1,16490,9416,268699,18,stable
CUST_RND_813,63,Male,Rural,134587,99146,370686,0.45,0,13,42,2,76187,10729,361179,5,stable
CUST_INC_1421,39,Male,Urban,75411,1295,6475,0.29,4,96,8,1,48448,43052,170671,31,increase
CUST_STB_6166,22,Female,Rural,39797,17709,177090,0.47,3,55,26,2,25331,11647,112223,14,stable
CUST_STB_4144,37,Male,Urban,124557,60028,1080504,0.5,3,64,25,1,39972,31017,347725,14,stable
CUST_STB_8247,30,Male,Rural,52415,21866,218660,0.47,2,58,12,1,24917,41852,147919,23,stable
CUST_DEC_2832,55,Male,Urban,92119,51211,1024220,0.78,4,47,76,4,24537,4926,306480,11,decrease
CUST_STB_1663,26,Female,Rural,64763,22768,318752,0.42,1,53,27,1,47528,15702,54486,13,stable
CUST_STB_8158,40,Female,Urban,108804,47426,379408,0.41,2,52,17,1,29772,16447,234346,18,stable
CUST_RND_1739,30,Female,Semi-Urban,66103,55284,309085,0.47,3,5,56,4,73103,56184,390900,24,stable
CUST_DEC_1829,58,Female,Urban,105447,92853,2878443,0.93,4,29,55,7,27492,28749,338796,12,decrease
CUST_RND_1564,39,Female,Urban,95151,103735,22552,0.74,3,73,54,1,13363,55173,109865,33,increase
CUST_INC_1793,45,Male,Rural,23813,3052,15260,0.12,4,96,8,1,39297,33337,62274,27,increase
CUST_STB_5781,21,Male,Urban,40678,20331,223641,0.48,2,49,16,2,28069,14991,374281,20,stable
CUST_INC_2120,33,Male,Urban,135331,12147,24294,0.11,3,95,8,1,37824,20413,160093,34,increase
CUST_INC_4025,48,Female,Urban,64689,4631,37048,0.11,2,98,9,1,39461,41461,212506,26,increase
CUST_STB_517,62,Male,Rural,66032,23609,306917,0.4,2,46,13,1,18929,24326,83686,18,stable
CUST_STB_12928,55,Male,Urban,119889,51430,411440,0.44,3,51,20,1,31224,34525,203518,18,stable
CUST_DEC_2472,47,Male,Urban,97737,68931,2481516,0.77,4,6,88,4,42459,45063,217231,10,decrease
CUST_INC_2880,63,Male,Urban,105339,10657,85256,0.24,4,86,5,0,11374,49175,185959,29,increase
CUST_STB_7827,41,Female,Urban,49740,22468,269616,0.45,3,58,14,1,26773,33217,175246,20,stable
CUST_DEC_2594,23,Male,Urban,58481,34854,836496,0.85,2,27,33,4,17641,37535,229734,6,decrease
CUST_INC_3432,59,Male,Urban,111796,15099,120792,0.16,1,93,9,0,45282,47065,181539,29,increase
CUST_INC_3441,44,Female,Semi-Urban,69542,11753,47012,0.17,4,98,0,0,20128,4075,219046,33,increase
CUST_STB_9321,35,Female,Urban,71437,26828,402420,0.41,2,49,15,2,37277,42066,279684,19,stable
CUST_RND_201,23,Male,Urban,38953,96997,174401,0.13,1,69,11,4,16200,95397,285246,18,stable
CUST_DEC_2086,31,Female,Urban,74099,65317,1045072,0.87,3,8,33,4,13318,32448,256752,6,decrease
CUST_STB_11914,32,Male,Urban,92258,40162,522106,0.49,2,47,11,2,24367,21827,107111,21,stable
CUST_DEC_4555,27,Male,Semi-Urban,73791,62318,1059406,0.95,2,46,39,7,12265,25126,89735,12,decrease
CUST_RND_533,45,Female,Urban,105631,51304,354703,0.35,3,67,25,4,66368,69370,138328,22,stable
CUST_STB_12294,31,Female,Semi-Urban,35630,15620,265540,0.45,4,54,16,1,28680,39544,139485,17,stable
CUST_STB_10807,22,Male,Urban,121274,56239,562390,0.44,2,55,15,2,48338,6014,242038,12,stable
CUST_INC_1272,30,Male,Urban,64234,6128,49024,0.18,2,88,3,1,15143,9087,292262,24,increase
CUST_STB_4700,48,Female,Urban,143348,61285,735420,0.43,1,54,28,1,39895,29678,128459,17,stable
CUST_STB_8488,23,Female,Urban,118324,53974,647688,0.48,2,50,29,2,44178,49684,132732,21,stable
CUST_DEC_4281,50,Male,Semi-Urban,81912,45802,549624,0.71,3,49,52,5,34122,22853,200485,11,decrease
CUST_STB_4344,60,Female,Semi-Urban,86258,37240,372400,0.5,4,58,11,1,26561,26820,205397,12,stable
CUST_INC_1055,22,Female,Urban,55321,2215,13290,0.12,2,99,8,1,36452,10210,204537,30,increase
CUST_STB_1148,59,Male,Semi-Urban,28549,12396,136356,0.44,4,53,15,1,25765,44787,212265,22,stable
CUST_DEC_4842,53,Female,Urban,72736,53621,1501388,0.94,3,8,42,7,31782,36244,158281,9,decrease
CUST_DEC_1126,37,Female,Urban,147469,143453,1864889,0.91,1,4,48,3,18651,26110,228249,10,decrease
CUST_DEC_659,47,Male,Urban,90260,82410,1236150,0.87,3,8,66,4,45087,2280,118707,8,decrease
CUST_INC_2385,28,Female,Semi-Urban,45152,4656,9312,0.16,1,99,3,1,37723,28159,132654,33,increase
CUST_INC_249,50,Male,Semi-Urban,72441,3944,31552,0.13,2,97,5,0,30967,44927,188164,30,increase
CUST_STB_10176,59,Female,Semi-Urban,71374,34649,277192,0.47,4,47,23,1,23209,12444,174313,13,stable
CUST_STB_9038,34,Male,Semi-Urban,78084,29807,268263,0.46,2,52,29,2,43776,6719,88714,22,stable
CUST_STB_2405,22,Male,Semi-Urban,35884,14386,187018,0.46,3,57,10,2,47267,49074,66933,16,stable
CUST_DEC_1918,59,Female,Urban,67372,63005,819065,0.82,3,2,73,5,6172,42643,340297,10,decrease
CUST_INC_3071,30,Male,Urban,125969,8778,70224,0.24,2,86,4,1,6784,36981,181127,29,increase
CUST_STB_12043,60,Female,Urban,66911,29395,440925,0.48,1,58,10,1,14991,9932,169608,21,stable
CUST_STB_12803,40,Female,Urban,46707,21893,175144,0.48,1,54,23,2,17660,11702,189902,15,stable
CUST_INC_113,38,Male,Urban,133097,9440,18880,0.11,2,91,1,1,36213,20469,196501,26,increase
CUST_STB_8545,34,Male,Urban,72216,32318,420134,0.4,2,48,21,2,33772,3688,181415,23,stable
CUST_STB_9249,23,Female,Semi-Urban,59651,21462,257544,0.47,2,63,22,2,6105,41995,151406,15,stable
CUST_STB_8478,50,Female,Semi-Urban,56907,24009,432162,0.42,1,49,28,1,11393,38332,246849,13,stable
CUST_STB_3733,42,Female,Semi-Urban,64679,22748,136488,0.4,3,50,26,2,29516,27355,118342,13,stable
CUST_STB_5108,39,Male,Urban,97858,44694,715104,0.42,4,61,18,2,33773,5783,203311,16,stable
CUST_INC_306,58,Male,Urban,43213,1913,13391,0.16,3,86,8,1,44063,15889,179219,31,increase
CUST_INC_1665,46,Male,Semi-Urban,83541,12279,49116,0.25,3,92,1,0,10739,42445,132266,36,increase
CUST_INC_2850,52,Female,Rural,73297,4157,16628,0.25,3,99,7,1,31270,40522,150965,27,increase
CUST_DEC_886,62,Male,Semi-Urban,66184,64478,1354038,0.96,1,49,69,5,7607,34788,141462,10,decrease
CUST_STB_7073,29,Male,Urban,136200,65080,650800,0.42,4,51,25,2,9863,859,306478,15,stable
CUST_STB_9959,60,Male,Semi-Urban,71114,33716,303444,0.45,1,60,13,2,12072,28256,94743,17,stable
CUST_STB_36,25,Male,Rural,49899,19729,236748,0.48,2,51,13,1,28049,14069,93919,16,stable
CUST_STB_10646,58,Female,Semi-Urban,92769,33995,543920,0.49,1,55,26,1,20171,47471,103252,19,stable
CUST_STB_12285,39,Male,Semi-Urban,27183,10199,81592,0.47,4,55,20,2,37658,15852,238704,23,stable
CUST_STB_4105,23,Male,Urban,58946,27870,501660,0.46,2,60,11,1,20034,49594,150412,22,stable
CUST_STB_10674,35,Female,Urban,117737,57627,1037286,0.45,2,50,26,1,49118,48706,343722,24,stable
CUST_DEC_4050,56,Female,Urban,134530,131473,1709149,0.72,3,25,39,6,18691,44564,358759,11,decrease
CUST_STB_195,24,Female,Semi-Urban,50121,22261,200349,0.47,1,52,12,1,24877,43404,191063,24,stable
CUST_STB_6423,62,Male,Rural,41767,15396,123168,0.41,4,56,16,2,49854,29452,127020,12,stable
CUST_STB_11523,33,Female,Semi-Urban,70077,26422,290642,0.41,1,48,14,1,20246,10329,222584,12,stable
CUST_STB_9741,50,Male,Rural,55580,26202,288222,0.45,4,51,21,2,42553,27162,197006,22,stable
CUST_DEC_2542,34,Male,Urban,125769,72976,1313568,0.73,3,30,66,6,21741,7206,367454,8,decrease
CUST_DEC_677,32,Male,Rural,27303,23346,326844,0.76,3,10,85,6,44832,4034,194980,9,decrease
CUST_INC_3113,21,Male,Urban,89325,4011,16044,0.26,1,87,6,0,7250,32421,338547,24,increase
CUST_RND_1697,58,Female,Rural,36316,33909,321890,0.72,1,27,18,7,97410,19408,325770,9,decrease
CUST_INC_2333,47,Male,Urban,85302,9905,29715,0.29,2,85,8,1,8419,36832,140797,26,increase
CUST_STB_5534,62,Female,Urban,71085,27493,439888,0.42,3,63,24,1,45701,39125,327520,16,stable
CUST_STB_10499,50,Male,Urban,52248,21950,351200,0.43,3,61,18,1,44330,18494,138422,24,stable
CUST_STB_10064,32,Female,Urban,149525,71757,1219869,0.47,3,60,29,2,7894,36592,207859,14,stable
CUST_STB_4227,35,Female,Urban,149710,71402,1142432,0.45,4,60,16,1,21404,46219,313748,21,stable
CUST_STB_11021,38,Male,Semi-Urban,82969,39729,317832,0.46,1,54,23,1,32555,45286,97905,23,stable
CUST_INC_2709,30,Male,Semi-Urban,54336,9466,47330,0.27,1,85,7,0,31858,39782,87248,24,increase
CUST_INC_3037,56,Female,Semi-Urban,42964,1675,6700,0.3,4,89,7,0,42941,3086,206452,28,increase
CUST_STB_10792,63,Female,Urban,57937,27702,332424,0.48,1,49,11,2,7270,49117,358746,20,stable
CUST_RND_306,54,Female,Urban,137147,116148,60196,0.78,3,9,99,6,64384,62620,312468,16,increase
CUST_RND_1950,29,Male,Rural,34177,106128,437814,0.17,3,22,30,6,45703,16441,208123,27,increase
CUST_DEC_1377,35,Female,Urban,63293,47136,1131264,0.94,2,46,63,3,48185,48507,290160,12,decrease
CUST_STB_6704,48,Female,Urban,49205,21389,299446,0.45,3,48,10,2,27824,11958,211433,22,stable
CUST_STB_9933,58,Male,Semi-Urban,95910,41553,290871,0.49,2,57,13,2,22328,18449,84972,19,stable
CUST_STB_3932,53,Female,Urban,47289,19846,277844,0.48,1,49,15,2,23297,2445,175696,20,stable
CUST_INC_3015,64,Female,Urban,59570,4871,14613,0.28,2,86,4,0,35092,36924,147464,35,increase
CUST_STB_2886,34,Male,Urban,102181,39954,279678,0.41,1,54,20,2,12174,18103,193335,18,stable
CUST_STB_1669,23,Male,Urban,115427,50871,813936,0.47,1,60,18,1,33250,43388,113898,17,stable
CUST_INC_4630,34,Female,Rural,52948,6390,25560,0.28,3,93,1,1,34839,41124,142542,34,increase
CUST_STB_5115,28,Male,Rural,58840,26488,370832,0.48,3,61,21,1,31026,21134,165783,13,stable
CUST_INC_5154,54,Male,Semi-Urban,71056,10282,82256,0.21,3,96,7,0,18796,12402,134235,34,increase
CUST_STB_11266,32,Female,Semi-Urban,63713,29413,176478,0.43,2,63,19,1,19553,9274,243588,23,stable
CUST_STB_8454,43,Male,Semi-Urban,90897,39383,669511,0.46,3,48,17,1,48682,9579,245107,12,stable
CUST_INC_1852,64,Female,Semi-Urban,71624,11280,22560,0.21,1,94,1,1,13554,25843,189972,29,increase
CUST_STB_7318,24,Female,Urban,101405,36591,622047,0.48,2,57,29,1,44396,49359,288180,22,stable
CUST_STB_13130,37,Female,Semi-Urban,96790,41759,292313,0.43,2,46,12,2,42402,20364,226531,24,stable
CUST_INC_1048,50,Male,Semi-Urban,70759,12540,87780,0.28,2,92,7,1,13956,29141,133983,35,increase
CUST_STB_5039,63,Male,Urban,51299,24080,144480,0.41,2,57,29,2,27617,39123,126009,13,stable
CUST_INC_1641,56,Male,Semi-Urban,47051,6507,26028,0.22,2,91,3,0,19056,23858,198014,33,increase
CUST_STB_6405,44,Female,Rural,55245,21324,127944,0.49,2,56,29,2,31187,21945,127302,23,stable
CUST_STB_9927,24,Female,Urban,57657,22486,314804,0.41,1,53,26,1,28633,42853,364453,16,stable
CUST_INC_4244,26,Female,Rural,57068,3645,7290,0.15,4,98,7,0,9678,2726,61127,26,increase
CUST_STB_8363,54,Male,Urban,120136,50247,803952,0.44,3,47,28,1,41694,15546,313060,13,stable
CUST_STB_10169,25,Female,Urban,85461,30094,451410,0.46,1,45,22,1,27983,41563,184087,12,stable
CUST_STB_9190,25,Male,Rural,77855,38875,311000,0.42,2,56,17,1,12365,2820,161805,13,stable
CUST_DEC_1410,40,Male,Semi-Urban,68030,66628,2198724,0.77,4,2,53,3,22005,4989,152635,7,decrease
CUST_RND_1459,27,Male,Urban,38291,17013,140553,0.08,0,31,78,6,95229,23644,253077,31,increase
CUST_STB_5175,58,Female,Rural,47269,22985,252835,0.44,3,56,29,2,24470,49697,76197,19,stable
CUST_STB_13095,57,Female,Urban,132284,65614,918596,0.46,2,59,21,2,45221,31783,220954,21,stable
CUST_INC_4819,57,Female,Urban,46520,8291,66328,0.15,1,96,2,1,11176,30641,237471,24,increase
CUST_STB_13362,33,Female,Urban,88970,34860,592620,0.4,3,63,19,2,23659,39846,176362,18,stable
CUST_STB_11687,48,Female,Semi-Urban,26565,12409,198544,0.45,2,52,17,1,32528,9279,224521,20,stable
CUST_STB_1053,58,Male,Semi-Urban,33831,16844,151596,0.45,1,50,28,2,5394,47403,114397,18,stable
CUST_STB_9297,34,Male,Semi-Urban,81881,35970,215820,0.47,4,54,13,1,39279,39555,103157,24,stable
